f1	f2
94.100	94.418
94.100	94.416
94.100	94.406
94.100	94.390
94.100	94.392
94.100	94.388
94.100	94.392
94.100	94.404
94.100	94.398
94.100	94.386
94.100	94.388
94.100	94.392
94.100	94.394
94.100	94.392
94.100	94.398
94.100	94.404
94.100	94.410
94.100	94.412
94.100	94.404
94.100	94.388
94.100	94.412
94.100	94.404
94.120	94.410
94.120	94.402
94.120	94.398
94.120	94.402
94.120	94.390
94.120	94.386
94.120	94.366
94.120	94.356
94.120	94.366
94.120	94.380
94.120	94.386
94.120	94.388
94.120	94.402
94.120	94.412
94.120	94.404
94.120	94.398
94.152	94.380
94.078	94.394
94.078	94.404
94.078	94.416
94.078	94.410
94.078	94.410
94.078	94.410
94.078	94.410
94.078	94.414
94.078	94.416
94.078	94.418
94.078	94.414
94.078	94.418
94.078	94.400
94.078	94.380
94.078	94.408
94.272	94.384
93.934	94.332
93.880	94.316
93.880	94.282
93.880	94.306
93.880	94.328
93.880	94.330
93.880	94.326
93.880	94.344
93.880	94.414
93.880	94.442
93.880	94.446
93.880	94.412
93.880	94.438
93.880	94.448
93.880	94.462
93.880	94.464
94.130	94.460
94.130	94.476
94.130	94.490
94.130	94.476
94.130	94.466
94.130	94.460
94.130	94.442
94.130	94.426
94.130	94.416
94.130	94.420
94.130	94.426
94.130	94.414
94.130	94.412
94.130	94.422
94.130	94.440
94.130	94.474
94.130	94.476
94.118	94.490
94.118	94.494
94.118	94.468
94.118	94.452
94.118	94.468
94.118	94.484
94.118	94.498
94.132	94.510
94.132	94.518
94.132	94.510
94.132	94.488
94.132	94.468
94.132	94.478
94.132	94.490
94.132	94.500
94.132	94.492
94.132	94.498
94.132	94.500
94.132	94.512
94.132	94.500
94.132	94.490
94.132	94.498
94.132	94.506
94.132	94.522
94.132	94.530
94.132	94.528
94.106	94.516
94.106	94.530
94.132	94.536
94.132	94.536
94.132	94.510
94.132	94.472
94.132	94.482
94.132	94.494
94.132	94.500
94.132	94.492
94.132	94.492
94.132	94.492
94.132	94.482
94.132	94.482
94.132	94.482
94.132	94.482
94.132	94.482
94.132	94.490
94.132	94.492
94.132	94.500
94.132	94.506
94.132	94.500
94.132	94.500
94.132	94.502
94.132	94.496
94.132	94.496
94.132	94.496
94.132	94.492
94.132	94.484
94.132	94.472
94.132	94.474
94.132	94.472
94.132	94.484
94.132	94.476
94.132	94.478
94.132	94.476
94.132	94.472
94.132	94.456
94.132	94.440
94.132	94.444
94.132	94.462
94.132	94.460
94.132	94.460
94.132	94.460
94.132	94.450
94.132	94.456
94.132	94.450
94.132	94.450
94.132	94.450
94.132	94.450
94.132	94.458
94.132	94.458
94.068	94.474
94.068	94.474
94.068	94.486
94.068	94.488
94.068	94.488
94.068	94.488
94.068	94.474
94.068	94.466
94.068	94.466
94.068	94.478
94.068	94.470
94.068	94.462
94.068	94.466
94.068	94.466
94.068	94.464
94.068	94.464
94.068	94.466
94.068	94.462
94.068	94.458
94.068	94.412
94.068	94.416
94.068	94.416
94.068	94.410
94.068	94.410
94.068	94.410
94.068	94.414
94.068	94.414
94.068	94.426
94.068	94.426
94.068	94.432
94.068	94.438
94.068	94.454
94.068	94.468
94.068	94.470
94.048	94.470
94.048	94.470
94.048	94.470
94.048	94.450
94.048	94.454
94.048	94.454
94.048	94.454
94.048	94.464
94.048	94.472
94.048	94.472
94.048	94.472
94.048	94.472
94.048	94.472
94.048	94.470
94.048	94.470
94.048	94.490
94.048	94.488
94.048	94.476
94.048	94.484
94.048	94.480
94.048	94.468
94.048	94.468
94.048	94.456
94.048	94.460
94.048	94.460
94.048	94.442
94.048	94.454
94.048	94.446
94.048	94.432
94.048	94.442
94.048	94.438
94.048	94.438
94.048	94.434
94.048	94.434
94.048	94.422
94.002	94.400
94.002	94.392
93.972	94.384
93.972	94.376
93.952	94.388
93.952	94.406
93.952	94.406
93.952	94.384
93.952	94.360
93.952	94.352
93.952	94.362
93.952	94.360
93.952	94.364
93.952	94.378
93.952	94.378
93.952	94.372
93.952	94.326
93.952	94.348
93.952	94.360
93.952	94.360
93.952	94.360
93.952	94.350
93.952	94.362
93.952	94.380
93.894	94.380
93.894	94.382
93.894	94.372
93.894	94.366
93.894	94.368
93.894	94.366
93.894	94.366
93.894	94.368
93.894	94.352
93.894	94.332
93.894	94.344
93.894	94.344
93.894	94.358
93.894	94.362
93.894	94.364
93.894	94.368
93.894	94.368
93.894	94.370
93.894	94.350
93.894	94.352
93.894	94.352
93.894	94.352
93.894	94.342
93.894	94.366
93.894	94.388
93.894	94.394
93.894	94.406
93.894	94.400
93.894	94.410
93.894	94.394
94.010	94.390
94.090	94.394
94.090	94.402
94.090	94.406
94.090	94.430
94.090	94.420
94.090	94.428
94.090	94.402
94.090	94.404
94.090	94.400
94.090	94.404
93.998	94.404
93.998	94.402
93.998	94.388
94.000	94.396
94.000	94.390
94.000	94.396
94.000	94.398
94.000	94.398
94.000	94.398
94.000	94.402
94.000	94.402
94.000	94.402
94.000	94.404
93.804	94.392
93.804	94.380
93.998	94.360
93.998	94.362
93.998	94.360
93.998	94.362
93.998	94.378
93.998	94.368
93.998	94.366
93.998	94.362
93.998	94.362
93.998	94.374
93.998	94.380
93.998	94.368
93.998	94.362
93.998	94.344
93.998	94.334
93.998	94.334
93.998	94.354
93.998	94.356
93.998	94.358
93.998	94.360
93.998	94.372
93.998	94.380
93.998	94.348
93.998	94.348
93.998	94.340
93.998	94.348
93.998	94.358
93.998	94.358
93.998	94.358
93.998	94.354
93.998	94.350
93.998	94.356
93.988	94.354
93.988	94.360
93.988	94.366
93.988	94.366
93.988	94.360
93.988	94.352
93.988	94.352
93.988	94.352
93.988	94.362
93.988	94.362
93.988	94.370
93.988	94.366
93.988	94.370
93.988	94.388
93.988	94.400
93.988	94.384
93.988	94.384
93.988	94.390
93.988	94.386
93.988	94.378
93.988	94.376
93.988	94.376
93.988	94.370
93.988	94.362
93.988	94.368
93.988	94.368
93.988	94.368
93.988	94.368
93.988	94.364
93.988	94.354
93.988	94.352
93.988	94.358
93.988	94.356
93.988	94.352
93.988	94.352
93.988	94.364
93.964	94.374
93.964	94.374
93.964	94.370
93.964	94.368
93.964	94.368
93.900	94.352
93.900	94.354
93.900	94.370
93.808	94.362
93.866	94.352
93.816	94.350
93.856	94.344
93.936	94.372
93.980	94.368
93.980	94.366
93.980	94.366
93.980	94.368
93.980	94.374
93.980	94.380
93.980	94.366
93.980	94.366
93.980	94.366
93.980	94.366
93.980	94.366
93.980	94.366
93.980	94.366
93.980	94.366
93.980	94.366
93.980	94.370
93.980	94.366
93.980	94.376
93.980	94.368
93.962	94.378
93.962	94.386
93.962	94.376
93.962	94.388
93.962	94.396
93.962	94.386
93.962	94.394
93.962	94.394
93.962	94.400
93.962	94.400
93.962	94.398
93.962	94.398
93.962	94.410
93.962	94.410
93.962	94.418
93.962	94.408
93.962	94.416
93.962	94.434
93.962	94.434
93.962	94.434
93.962	94.422
93.962	94.428
93.962	94.428
93.962	94.416
93.962	94.416
93.962	94.416
93.962	94.416
94.000	94.418
94.000	94.428
94.000	94.428
94.000	94.428
94.000	94.428
94.000	94.428
94.000	94.428
94.000	94.428
94.000	94.428
94.000	94.424
94.000	94.426
94.000	94.422
94.000	94.444
94.000	94.432
94.000	94.458
94.000	94.466
94.000	94.484
94.000	94.470
94.000	94.462
94.000	94.466
94.000	94.482
94.000	94.494
94.000	94.486
94.000	94.496
94.000	94.496
94.000	94.484
94.000	94.490
94.000	94.490
94.000	94.504
94.000	94.536
94.038	94.532
94.038	94.510
94.038	94.524
94.038	94.530
94.038	94.534
94.000	94.536
94.000	94.518
94.000	94.528
93.960	94.518
93.960	94.508
93.960	94.498
93.960	94.492
93.960	94.512
93.960	94.512
93.960	94.502
93.960	94.510
93.960	94.512
93.960	94.518
93.960	94.516
93.960	94.510
93.960	94.518
93.960	94.518
93.960	94.518
93.960	94.518
94.048	94.528
94.048	94.538
94.048	94.540
94.048	94.506
94.048	94.508
94.048	94.520
94.048	94.530
94.048	94.538
94.048	94.522
94.048	94.530
94.048	94.528
94.048	94.526
94.056	94.530
94.056	94.530
94.056	94.528
94.056	94.510
94.130	94.520
94.130	94.514
94.130	94.516
94.130	94.514
94.130	94.516
94.052	94.516
94.052	94.516
94.058	94.520
94.058	94.524
94.058	94.524
94.058	94.520
94.058	94.522
94.058	94.524
94.058	94.538
94.058	94.542
94.058	94.538
94.080	94.530
94.080	94.528
94.080	94.516
94.292	94.698
94.292	94.714
94.144	94.738
94.144	94.720
94.144	94.732
94.144	94.686
94.144	94.672
94.144	94.672
94.144	94.656
94.144	94.680
94.144	94.692
94.144	94.712
94.144	94.712
94.144	94.676
94.144	94.674
94.144	94.684
94.144	94.686
94.144	94.684
94.144	94.694
94.144	94.702
94.144	94.700
94.144	94.698
94.144	94.686
94.144	94.700
94.144	94.690
94.144	94.690
94.144	94.690
94.144	94.690
94.144	94.690
94.144	94.700
94.144	94.684
94.144	94.668
94.144	94.662
94.144	94.652
94.144	94.642
94.144	94.640
94.144	94.646
94.144	94.654
94.144	94.658
94.144	94.642
94.144	94.624
94.144	94.616
94.144	94.634
94.144	94.630
94.144	94.634
94.144	94.640
94.144	94.656
94.144	94.656
94.144	94.658
94.144	94.678
94.144	94.678
94.144	94.674
94.144	94.658
94.144	94.650
94.144	94.650
94.144	94.652
94.144	94.648
94.144	94.652
94.144	94.646
94.144	94.640
94.144	94.640
94.144	94.630
94.144	94.630
94.144	94.614
94.144	94.630
94.144	94.644
94.144	94.602
94.144	94.600
94.144	94.598
94.144	94.610
94.144	94.602
94.144	94.610
94.144	94.614
94.144	94.602
94.144	94.618
94.144	94.630
94.144	94.640
94.144	94.628
94.144	94.620
94.144	94.620
94.144	94.620
94.144	94.626
94.144	94.626
94.144	94.626
94.144	94.650
94.144	94.652
94.144	94.654
94.146	94.668
94.146	94.688
94.146	94.696
94.146	94.690
94.146	94.696
94.146	94.690
94.146	94.680
94.146	94.678
94.146	94.678
94.146	94.646
94.146	94.630
94.146	94.620
94.146	94.622
94.146	94.626
94.146	94.628
94.146	94.620
94.146	94.606
94.144	94.604
94.144	94.590
94.144	94.582
94.144	94.584
94.144	94.578
94.144	94.568
94.144	94.570
94.122	94.546
94.100	94.524
94.100	94.526
94.100	94.546
94.100	94.538
94.100	94.548
94.100	94.550
94.100	94.550
94.226	94.544
94.226	94.526
94.226	94.534
94.226	94.534
94.226	94.534
94.226	94.534
94.226	94.504
94.226	94.502
94.226	94.506
94.226	94.518
94.226	94.518
94.226	94.494
94.226	94.472
94.226	94.502
94.226	94.472
94.226	94.460
94.226	94.486
94.226	94.480
94.226	94.502
94.226	94.520
94.226	94.510
94.226	94.502
94.226	94.502
94.226	94.514
94.226	94.500
94.226	94.482
94.226	94.506
94.226	94.530
94.226	94.530
94.226	94.524
94.226	94.526
94.226	94.518
94.226	94.518
94.226	94.520
94.226	94.516
94.226	94.504
94.226	94.512
94.226	94.522
94.226	94.530
94.226	94.528
94.226	94.532
94.226	94.508
94.226	94.522
94.226	94.522
94.226	94.504
94.226	94.498
94.226	94.498
94.226	94.500
94.226	94.500
94.226	94.496
94.226	94.498
94.226	94.506
94.226	94.498
94.226	94.516
94.226	94.506
94.226	94.516
94.226	94.518
94.226	94.522
94.226	94.520
94.182	94.512
94.182	94.504
94.182	94.506
94.182	94.480
94.182	94.464
94.100	94.414
94.100	94.446
94.100	94.426
94.100	94.448
94.100	94.458
94.100	94.460
94.100	94.466
94.100	94.460
94.100	94.452
94.100	94.452
94.100	94.446
94.000	94.450
94.000	94.472
94.144	94.450
94.144	94.462
94.144	94.474
94.144	94.474
94.144	94.472
94.144	94.460
94.144	94.460
94.144	94.466
94.118	94.442
94.118	94.446
94.118	94.464
94.118	94.464
94.118	94.464
94.118	94.464
94.118	94.464
94.118	94.466
94.118	94.456
94.118	94.456
94.118	94.454
94.118	94.450
94.118	94.470
94.118	94.474
94.118	94.478
94.118	94.478
94.118	94.468
94.118	94.468
94.118	94.468
94.118	94.468
94.118	94.470
94.118	94.470
94.118	94.480
94.118	94.478
94.118	94.478
94.118	94.470
94.118	94.478
94.118	94.480
94.118	94.480
94.118	94.474
94.118	94.474
94.118	94.468
94.118	94.478
94.118	94.478
94.118	94.478
94.118	94.476
94.118	94.480
94.118	94.468
94.118	94.462
94.118	94.464
94.118	94.464
94.118	94.416
94.126	94.430
94.126	94.438
94.126	94.440
94.126	94.446
94.126	94.436
94.126	94.434
94.126	94.440
94.126	94.440
94.126	94.448
94.126	94.450
94.126	94.456
94.126	94.442
94.126	94.442
94.126	94.442
94.126	94.440
94.126	94.430
94.126	94.458
94.126	94.450
94.126	94.450
94.126	94.450
94.126	94.442
94.126	94.446
94.126	94.462
94.126	94.484
94.126	94.492
94.126	94.508
94.126	94.516
94.126	94.522
94.126	94.506
94.126	94.510
94.126	94.498
94.126	94.500
94.126	94.512
94.126	94.528
94.126	94.528
94.126	94.538
94.126	94.536
94.126	94.524
94.126	94.516
94.126	94.516
94.126	94.518
94.126	94.520
94.126	94.526
94.126	94.522
94.126	94.516
94.126	94.490
94.126	94.490
94.126	94.492
94.126	94.480
94.126	94.490
94.126	94.480
94.126	94.466
94.126	94.450
94.126	94.454
94.126	94.464
94.126	94.470
94.100	94.460
94.100	94.450
94.100	94.466
94.100	94.462
94.100	94.454
94.100	94.450
94.100	94.434
94.100	94.418
94.100	94.420
94.100	94.430
94.100	94.448
94.100	94.448
94.100	94.454
94.100	94.462
94.100	94.462
94.030	94.468
94.030	94.486
94.030	94.496
94.030	94.486
94.030	94.482
94.030	94.474
94.030	94.494
94.030	94.482
94.030	94.468
94.100	94.470
94.100	94.470
94.100	94.470
94.100	94.476
94.100	94.476
94.100	94.466
94.100	94.466
94.100	94.466
94.100	94.468
94.100	94.468
94.100	94.450
94.100	94.476
94.100	94.464
94.100	94.464
94.100	94.456
94.100	94.456
94.100	94.456
94.100	94.456
94.100	94.468
94.100	94.486
94.100	94.486
94.100	94.486
94.100	94.480
94.100	94.472
94.100	94.476
94.100	94.476
94.100	94.476
94.100	94.498
94.100	94.498
94.100	94.492
94.100	94.478
94.032	94.478
94.034	94.472
94.034	94.474
94.034	94.486
94.034	94.494
94.034	94.498
94.130	94.494
94.130	94.490
94.130	94.490
94.130	94.490
94.130	94.490
94.130	94.496
94.130	94.496
94.130	94.490
94.130	94.490
94.130	94.488
94.130	94.486
94.130	94.480
94.130	94.480
94.130	94.480
94.130	94.488
94.130	94.494
94.130	94.502
94.130	94.520
94.130	94.520
94.130	94.506
94.130	94.514
94.092	94.530
94.092	94.524
94.092	94.518
94.092	94.512
94.092	94.500
94.092	94.478
94.092	94.452
94.092	94.466
94.092	94.458
94.092	94.482
94.092	94.472
94.092	94.472
94.092	94.482
94.092	94.484
94.092	94.482
94.092	94.490
94.092	94.490
94.092	94.480
94.092	94.480
94.092	94.502
94.092	94.500
94.092	94.500
94.092	94.500
94.092	94.494
94.092	94.496
94.066	94.478
94.066	94.494
94.066	94.486
94.066	94.486
94.066	94.492
94.066	94.492
94.066	94.484
94.066	94.492
94.066	94.474
94.066	94.460
94.066	94.462
94.066	94.482
94.066	94.482
94.066	94.482
94.066	94.494
94.066	94.490
94.066	94.490
94.066	94.502
94.066	94.500
94.066	94.500
94.066	94.506
94.066	94.520
94.066	94.512
94.066	94.512
94.066	94.504
94.066	94.500
94.066	94.500
94.066	94.500
94.066	94.500
94.066	94.500
94.066	94.500
94.066	94.512
94.066	94.510
94.066	94.510
94.066	94.490
94.066	94.480
94.066	94.480
94.066	94.480
94.066	94.490
94.066	94.490
94.066	94.494
94.066	94.496
94.066	94.498
94.066	94.490
94.066	94.492
94.066	94.492
94.066	94.510
94.066	94.500
94.066	94.500
94.066	94.488
94.066	94.498
94.066	94.498
94.066	94.500
94.066	94.506
94.066	94.498
94.066	94.488
94.066	94.488
94.066	94.490
94.066	94.492
93.992	94.484
93.992	94.484
93.992	94.484
93.992	94.478
93.992	94.478
93.992	94.470
93.992	94.472
93.992	94.464
93.992	94.478
93.992	94.468
93.992	94.452
93.992	94.442
93.992	94.450
93.992	94.454
94.094	94.442
94.094	94.422
94.094	94.428
94.094	94.406
94.094	94.400
94.094	94.408
94.094	94.420
94.094	94.422
94.094	94.422
94.074	94.420
94.074	94.416
94.074	94.414
94.074	94.412
94.074	94.418
93.952	94.424
93.952	94.420
93.952	94.430
93.952	94.428
93.952	94.420
93.952	94.414
93.952	94.426
93.952	94.422
93.952	94.414
93.952	94.414
93.952	94.416
93.952	94.416
93.952	94.416
93.952	94.434
93.952	94.432
93.952	94.422
93.952	94.420
93.952	94.424
93.952	94.426
93.952	94.418
93.952	94.416
93.952	94.420
93.952	94.420
93.952	94.414
93.952	94.414
93.952	94.414
93.952	94.412
93.952	94.402
93.952	94.402
93.952	94.418
93.952	94.434
93.952	94.434
93.952	94.434
93.952	94.434
93.952	94.434
93.952	94.420
93.952	94.420
93.952	94.420
93.952	94.420
93.952	94.428
93.952	94.428
93.952	94.420
93.952	94.428
93.952	94.422
93.952	94.430
93.952	94.430
93.952	94.430
93.952	94.432
93.952	94.432
93.952	94.432
93.952	94.426
93.952	94.408
93.952	94.402
93.952	94.402
93.952	94.406
93.952	94.406
93.952	94.416
93.952	94.416
93.952	94.412
93.952	94.418
93.952	94.416
93.952	94.416
93.952	94.410
93.952	94.410
93.952	94.414
93.952	94.416
93.952	94.424
93.952	94.424
93.952	94.424
93.952	94.424
93.952	94.424
93.952	94.424
93.952	94.424
93.952	94.422
94.072	94.414
94.072	94.414
94.072	94.414
94.072	94.414
94.072	94.414
94.072	94.418
94.072	94.420
94.072	94.422
94.072	94.424
94.072	94.424
94.072	94.420
94.072	94.418
94.072	94.418
94.072	94.422
94.072	94.422
94.072	94.424
94.072	94.426
94.072	94.426
94.072	94.442
94.072	94.440
94.072	94.440
94.072	94.440
94.072	94.420
94.072	94.420
94.072	94.420
94.072	94.420
94.072	94.422
94.072	94.430
94.072	94.436
94.072	94.426
94.072	94.434
94.072	94.434
94.072	94.434
94.072	94.430
94.072	94.430
94.072	94.430
94.072	94.430
94.072	94.430
94.072	94.430
94.072	94.430
94.072	94.430
94.072	94.426
94.072	94.424
94.072	94.420
94.072	94.426
94.072	94.426
94.072	94.426
94.072	94.436
94.072	94.426
94.072	94.426
94.072	94.426
94.072	94.426
94.072	94.426
94.072	94.426
94.072	94.430
94.072	94.420
94.072	94.420
94.072	94.426
94.072	94.426
94.100	94.420
94.100	94.424
94.100	94.418
94.100	94.416
94.100	94.416
94.100	94.412
94.100	94.420
94.100	94.420
94.100	94.420
94.100	94.420
94.100	94.420
94.100	94.420
94.100	94.410
94.098	94.402
94.098	94.398
94.100	94.400
94.100	94.398
94.100	94.392
94.100	94.398
94.100	94.400
94.100	94.400
94.100	94.400
94.100	94.400
94.100	94.400
94.100	94.398
94.100	94.400
94.100	94.400
94.100	94.400
94.100	94.400
94.100	94.400
94.100	94.406
94.100	94.412
94.100	94.404
94.100	94.402
94.100	94.398
94.100	94.398
94.100	94.396
94.100	94.390
94.100	94.396
94.100	94.400
94.100	94.400
94.100	94.398
94.100	94.398
94.100	94.398
94.100	94.400
94.100	94.394
94.100	94.388
94.100	94.392
94.100	94.380
94.322	94.224
94.322	94.230
94.150	94.232
94.150	94.238
94.150	94.240
94.150	94.240
94.150	94.240
94.150	94.240
94.150	94.240
94.150	94.246
94.150	94.248
94.150	94.254
94.150	94.258
94.150	94.246
94.150	94.246
94.150	94.246
94.150	94.254
94.150	94.250
94.150	94.250
94.150	94.250
94.150	94.260
94.150	94.266
94.150	94.258
94.150	94.262
94.150	94.260
94.150	94.260
94.150	94.256
94.150	94.260
94.150	94.266
94.150	94.268
94.150	94.272
94.150	94.284
94.150	94.280
94.150	94.278
94.150	94.282
94.150	94.286
94.150	94.284
94.150	94.288
94.150	94.300
94.150	94.300
94.150	94.294
93.616	94.302
93.616	94.300
93.616	94.300
93.616	94.300
93.616	94.300
93.616	94.286
93.616	94.264
93.616	94.264
93.616	94.254
93.520	94.254
94.724	94.252
94.724	94.244
94.724	94.220
94.724	94.226
94.724	94.234
94.724	94.236
94.724	94.242
94.724	94.240
94.724	94.234
94.724	94.236
94.724	94.242
94.724	94.258
94.724	94.248
94.724	94.222
94.724	94.220
94.724	94.228
94.724	94.228
94.724	94.222
94.724	94.214
94.724	94.216
94.724	94.210
94.724	94.214
94.724	94.214
94.724	94.228
94.400	94.862
94.462	94.938
94.476	94.938
94.468	94.982
94.446	94.928
94.454	94.928
94.458	94.920
94.460	94.920
94.472	94.920
94.460	94.920
94.478	94.920
94.506	94.920
94.514	94.920
94.542	95.000
94.542	95.010
94.550	95.010
94.542	95.010
94.530	95.010
94.516	95.010
94.522	94.980
94.508	94.980
94.504	94.980
94.502	94.980
94.502	94.980
94.516	94.930
94.530	94.930
94.536	94.930
94.528	94.930
94.530	94.930
94.544	94.930
94.532	94.930
94.564	94.982
94.574	94.982
94.574	94.982
94.556	94.982
94.542	94.982
94.556	94.982
94.556	94.982
94.552	94.982
94.540	94.970
94.526	94.970
94.530	94.970
94.544	94.970
94.544	94.970
94.558	94.970
94.562	94.970
94.564	94.962
94.562	94.962
94.560	94.962
94.552	94.962
94.550	94.962
94.546	94.962
94.554	94.962
94.552	94.962
94.550	94.962
94.558	94.962
94.568	94.978
94.566	94.978
94.570	94.982
94.568	94.982
94.584	94.982
94.588	94.982
94.600	94.982
94.626	94.982
94.646	95.036
94.646	95.030
94.664	95.046
94.656	95.046
94.676	95.046
94.660	95.046
94.630	95.046
94.616	95.028
94.624	95.028
94.626	95.028
94.636	95.028
94.636	95.028
94.604	95.026
94.584	95.026
94.592	95.026
94.614	95.026
94.606	95.026
94.592	95.026
94.586	95.026
94.572	94.988
94.598	94.988
94.570	94.988
94.550	94.964
94.544	94.964
94.550	94.964
94.556	94.964
94.556	94.964
94.556	94.964
94.560	94.964
94.568	94.964
94.568	94.964
94.568	94.964
94.572	94.964
94.594	94.964
94.600	94.964
94.600	94.964
94.602	94.964
94.600	94.964
94.600	94.964
94.610	94.964
94.616	95.016
94.604	95.016
94.600	95.016
94.590	95.016
94.590	95.016
94.590	95.016
94.586	95.016
94.592	95.016
94.594	95.016
94.590	95.016
94.590	95.016
94.590	95.016
94.590	95.016
94.590	95.016
94.596	95.016
94.638	95.026
94.630	95.026
94.660	95.026
94.628	95.026
94.640	95.026
94.646	95.026
94.660	95.026
94.654	95.026
94.634	95.026
94.650	95.026
94.640	95.026
94.660	95.026
94.654	95.026
94.652	95.026
94.660	95.026
94.690	95.050
94.684	95.050
94.682	95.050
94.674	95.050
94.666	95.040
94.688	95.040
94.698	95.098
94.672	95.098
94.672	95.098
94.672	95.098
94.678	95.098
94.678	95.098
94.680	95.098
94.672	95.098
94.668	95.098
94.658	95.098
94.654	95.098
94.652	95.098
94.650	95.098
94.662	95.098
94.662	95.098
94.662	95.098
94.654	95.098
94.662	95.098
94.668	95.098
94.668	95.098
94.672	95.098
94.696	95.098
94.694	95.098
94.708	95.098
94.700	95.098
94.716	95.098
94.720	95.098
94.736	95.100
94.726	95.100
94.718	95.100
94.706	95.100
94.700	95.100
94.704	95.100
94.700	95.100
94.700	95.100
94.700	95.100
94.696	95.100
94.692	95.100
94.662	95.100
94.678	95.100
94.706	95.100
94.696	95.100
94.686	95.100
94.686	95.100
94.686	95.100
94.690	95.100
94.688	95.100
94.688	95.100
94.686	95.100
94.686	95.100
94.686	95.100
94.700	95.100
94.708	95.100
94.708	95.100
94.700	95.100
94.694	95.100
94.694	95.100
94.692	95.100
94.690	95.100
94.688	95.100
94.684	95.100
94.684	95.100
94.692	95.100
94.692	95.100
94.692	95.100
94.692	95.100
94.696	95.100
94.694	95.100
94.692	95.100
94.690	95.100
94.690	95.100
94.690	95.100
94.690	95.100
94.694	95.100
94.694	95.100
94.694	95.100
94.694	95.100
94.684	95.100
94.656	95.100
94.668	95.100
94.660	95.100
94.660	95.100
94.656	95.100
94.640	95.042
94.656	95.042
94.666	95.042
94.650	95.042
94.650	95.042
94.662	95.042
94.666	95.042
94.672	95.042
94.666	95.042
94.662	95.042
94.670	95.042
94.670	95.042
94.672	95.042
94.670	95.042
94.670	95.042
94.690	95.052
94.690	95.052
94.690	95.052
94.702	95.052
94.702	95.052
94.700	95.052
94.690	95.052
94.688	95.052
94.658	95.052
94.660	95.058
94.688	95.058
94.662	95.058
94.660	95.058
94.680	95.058
94.672	95.058
94.666	95.058
94.674	95.058
94.682	95.058
94.684	95.058
94.690	95.058
94.690	95.058
94.666	95.058
94.680	95.058
94.680	95.058
94.676	95.058
94.686	95.058
94.690	95.058
94.734	95.104
94.748	95.104
94.770	95.130
94.758	95.130
94.750	95.130
94.740	95.130
94.750	95.130
94.764	95.130
94.760	95.130
94.770	95.130
94.764	95.130
94.758	95.130
94.742	95.130
94.730	95.130
94.744	95.130
94.750	95.130
94.750	95.130
94.746	95.130
94.740	95.130
94.742	95.110
94.742	95.110
94.756	95.110
94.776	95.140
94.788	95.140
94.780	95.140
94.798	95.140
94.786	95.140
94.808	95.160
94.810	95.180
94.816	95.180
94.812	95.180
94.800	95.180
94.810	95.180
94.790	95.180
94.780	95.180
94.790	95.180
94.792	95.180
94.774	95.180
94.770	95.180
94.764	95.128
94.766	95.128
94.772	95.128
94.770	95.128
94.778	95.128
94.790	95.128
94.780	95.128
94.780	95.128
94.770	95.128
94.752	95.128
94.760	95.128
94.766	95.128
94.770	95.128
94.770	95.128
94.760	95.128
94.744	95.128
94.724	95.130
94.688	95.096
94.702	95.096
94.716	95.096
94.702	95.096
94.712	95.096
94.722	95.096
94.710	95.096
94.722	95.096
94.722	95.096
94.722	95.096
94.720	95.096
94.738	95.096
94.736	95.096
94.740	95.096
94.736	95.140
94.736	95.140
94.740	95.140
94.734	95.140
94.740	95.140
94.728	95.140
94.720	95.140
94.720	95.140
94.732	95.140
94.732	95.140
94.732	95.140
94.732	95.140
94.732	95.140
94.732	95.140
94.728	95.140
94.722	95.140
94.726	95.140
94.716	95.140
94.726	95.140
94.724	95.140
94.724	95.140
94.718	95.140
94.714	95.140
94.692	95.140
94.700	95.140
94.684	95.092
94.682	95.092
94.614	95.080
94.600	95.080
94.590	95.080
94.612	95.080
94.614	95.080
94.604	95.080
94.610	95.080
94.608	95.080
94.570	94.998
94.572	94.998
94.540	94.998
94.526	94.998
94.512	94.930
94.530	94.930
94.546	94.930
94.546	94.930
94.528	94.930
94.550	94.930
94.554	94.930
94.574	94.930
94.572	94.930
94.572	94.930
94.572	94.930
94.566	94.930
94.564	94.930
94.552	94.930
94.522	94.950
94.528	94.950
94.548	94.950
94.534	94.950
94.546	94.950
94.546	94.950
94.546	94.950
94.548	94.950
94.550	94.950
94.530	94.932
94.518	94.932
94.544	94.932
94.544	94.932
94.556	94.932
94.550	94.932
94.544	94.932
94.540	94.932
94.542	94.932
94.536	94.932
94.540	94.932
94.538	94.932
94.530	94.932
94.532	94.932
94.528	94.932
94.528	94.932
94.530	94.932
94.530	94.932
94.530	94.932
94.534	94.932
94.546	94.932
94.546	94.932
94.546	94.932
94.546	94.932
94.540	94.932
94.540	94.932
94.540	94.932
94.546	94.932
94.538	94.932
94.536	94.964
94.528	94.964
94.528	94.964
94.532	94.964
94.524	94.964
94.516	94.964
94.516	94.964
94.490	94.934
94.500	94.934
94.498	94.934
94.492	94.936
94.492	94.936
94.496	94.936
94.500	94.936
94.496	94.936
94.496	94.936
94.500	94.936
94.510	94.936
94.520	94.936
94.520	94.936
94.520	94.936
94.514	94.936
94.514	94.936
94.500	94.936
94.500	94.936
94.500	94.936
94.500	94.936
94.514	94.936
94.518	94.940
94.498	94.940
94.490	94.940
94.492	94.930
94.500	94.930
94.496	94.930
94.472	94.930
94.452	94.874
94.450	94.874
94.446	94.874
94.450	94.874
